iterations,volume_fractions,poisson_ratios_v12,poisson_ratios_v21
1,0.369419999999989,0.29166735434759,0.291667354347589
2,0.399977641382868,0.270217081259493,0.270217081259491
3,0.399966624143528,0.287010337601708,0.287010337601706
4,0.39999522896531,0.27067326680062,0.270673266800621
5,0.399921475234992,0.277269267619788,0.277269267619808
6,0.399950318298564,0.258970580630088,0.258970580630086
7,0.399933894200242,0.261172058121508,0.261172058121527
8,0.399938758621499,0.23564581658589,0.235645816585917
9,0.399944812246137,0.227812988146538,0.22781298814655
10,0.399963524271102,0.20552991779142,0.205529917791526
11,0.399976380133134,0.181141006285421,0.18114100628562
12,0.399970112580585,0.144824390082884,0.144824390082916
13,0.399972542263478,0.132754714995698,0.132754714995773
14,0.399997845143271,0.110544884626101,0.110544884626152
15,0.399993437987956,0.108748495411144,0.108748495411122
16,0.399994502290113,0.102825226865816,0.102825226865771
17,0.39999459439615,0.0957172403605374,0.0957172403605295
18,0.399994191748757,0.0974183857011961,0.09741838570115
19,0.399994004953804,0.0883571866536186,0.0883571866536066
20,0.399993412503331,0.0901631786839817,0.0901631786840026
21,0.400004526327916,0.0851599691471258,0.0851599691471082
22,0.39999968558488,0.0818131074350686,0.0818131074352549
23,0.399997512229642,0.0757473931257053,0.0757473931257836
24,0.399997437379534,0.0642218230160099,0.0642218230161414
25,0.399997441100567,0.0570960075420367,0.0570960075422315
26,0.399997272620731,0.0511409373075354,0.051140937307696
27,0.399997274372685,0.0470021418594556,0.0470021418595905
28,0.399997481694879,0.0450420954280824,0.0450420954281869
29,0.399999570970064,0.0442608990754448,0.0442608990755424
30,0.399999929699243,0.0437053132707535,0.0437053132708484
31,0.392547855611146,0.000851792661277512,0.000851792661282051
32,0.395021884739371,-0.0513492374035619,-0.0513492374035067
33,0.399988224407791,-0.119219889015886,-0.119219889019083
34,0.399984802096127,-0.205479665655624,-0.205479665656644
35,0.399981153825289,-0.29589656084071,-0.295896560837298
36,0.399979563525468,-0.391834769990058,-0.39183476998095
37,0.39997591805103,-0.475461810379411,-0.475461810352066
38,0.399972274741069,-0.539684329089986,-0.539684329055784
39,0.399972120455205,-0.572889837088516,-0.572889837061283
40,0.399969301298605,-0.575994205643846,-0.575994205627391
41,0.399964408036762,-0.570285361012873,-0.570285361023463
42,0.399962763059948,-0.571578708138785,-0.571578708208801
43,0.399961630763302,-0.565082091020574,-0.565082091152703
44,0.399961986867869,-0.564837736894749,-0.564837737035589
45,0.399962547840952,-0.556767846580047,-0.556767847114818
46,0.399962582659869,-0.559702820942466,-0.559702821695271
47,0.399962594992351,-0.561776951906815,-0.56177695282726
48,0.399964892029142,-0.565981111490288,-0.565981112556965
49,0.399964933010652,-0.566591287294374,-0.566591288169086
50,0.399964214953644,-0.570650186150871,-0.570650186779373
51,0.399961878603787,-0.571032982877751,-0.571032983149702
52,0.399959819232311,-0.576161139107159,-0.57616113952029
53,0.39995799906948,-0.57742256632478,-0.57742256638007
54,0.39995750170559,-0.581597866715153,-0.581597866720889
55,0.399957313116166,-0.582768706093263,-0.582768705764448
56,0.39995697789237,-0.585371245524753,-0.585371245278484
57,0.399956749365049,-0.58939629911885,-0.589396298835335
58,0.399957472750403,-0.5861207132716,-0.586120713077133
